bundle,pearson arousal,pearson valence,ccc arousal,ccc valence
male2_angry_10a_1,-0.3116680279168687,-0.17593208954542114,-0.006950330674340251,-0.00704764717464218
male2_angry_11a_1,0.019216024064246266,0.6157167253902444,0.0001316818567152844,0.011153199728445789
male2_angry_12a_1,-0.2676682500106745,0.12341160055282638,-0.004265510906610863,0.00110095397694996
male2_angry_13a_1,-0.09323991089734233,0.6375795890413489,-0.0014422104458961694,0.03301309336558777
male2_angry_14a_1,-0.07053645299208276,0.09366106917771014,-0.0019000416089801984,0.003941346879212623
male2_angry_15a_1,-0.48352751482371464,0.40418697105409995,-0.007618479733713891,0.009326256514754503
male2_angry_1a_1,0.1412964014908897,0.13438481093216814,0.002350816548584486,0.0017220595069237041
male2_angry_2a_1,0.14615604996251702,0.1123993360148298,0.0021309328640331773,0.0018076190509720156
male2_angry_3a_1,-0.4168751795114272,0.20478219524391536,-0.004006206914026453,0.11683521675225278
male2_angry_4a_1,0.5339844719632332,0.15039137874848352,0.007092241504051886,0.001652887595356435
male2_angry_5a_1,0.3024749683409775,-0.23763322848936927,0.005030650816503884,-0.005055499190427508
male2_angry_6a_1,0.49848676319380747,0.025808095610426306,0.008631194110336813,0.0006409309275731312
male2_angry_7a_1,0.5132249380997869,0.14892116082095444,0.010460877176642621,0.001225282648415066
male2_angry_8a_1,-0.1081764554098435,-0.08072437579427763,-0.00104298701856443,-0.0012673233050366742
male2_angry_9a_1,0.43760497109064267,0.6096440872412064,0.004911348031314391,0.012453556372213102
male2_anxious_10a_1,0.10599991348152189,-0.10016133298000687,0.000840782970534295,-0.01015994266041046
male2_anxious_11a_1,-0.6351428560610816,0.04217477052101949,-0.005645795061798293,0.0032871664915933288
male2_anxious_12a_1,0.0703606367998835,0.31294511914264544,0.00048108055834885787,0.05779465654703124
male2_anxious_13a_1,-0.5905887634341226,-0.10527334076290441,-0.004565917090274423,-0.022442372041638767
male2_anxious_14a_1,-0.10906723141496562,0.05253950401360904,-0.0005549605019267508,0.01410634500091272
male2_anxious_15a_1,-0.021884380579193025,-0.35227433432979166,-0.00010148848790422841,-0.04788662388665164
male2_anxious_1a_1,0.21797441044215188,-0.1780889407553697,0.0009456444974018927,-0.013880167110465419
male2_anxious_2a_1,0.14580131135992533,0.2796230756078637,0.0005828215006441989,0.01772686644325627
male2_anxious_3a_1,0.4820727267275788,-0.2159592524649664,0.0014627319282940233,-0.02736801740011659
male2_anxious_4a_1,0.2475956898505009,-0.5810857145872577,0.001699184554294351,-0.0711202623847454
male2_anxious_5a_1,0.5353987432535573,0.03450303065012549,0.002350538925754721,0.009581642962316927
male2_anxious_6a_1,0.7037082205072608,0.49310019909878067,0.0037239220008333383,0.09886156630894195
male2_anxious_7a_1,0.16689441161372937,-0.027252277417806076,0.000730544889940792,-0.0048793373631810695
male2_anxious_8a_1,0.33041578284963996,0.020376248910626442,0.0019346784897803387,0.0023183631885264006
male2_anxious_9a_1,-0.2182777551765942,0.15535718784322547,-0.0008418894076364712,0.009633846903263882
male2_apologetic_10a_1,0.20738147815119803,0.1469384692517772,0.02481409716925674,0.005393420959519731
male2_apologetic_11a_1,0.18270800073129928,-0.34563954020007254,0.025118975175323827,-0.014987133609424212
male2_apologetic_12a_1,0.38798065311234486,-0.35962857207822946,0.044932231597715075,-0.013420220160533179
male2_apologetic_13a_1,0.7172540702021784,0.3286889510645345,0.09130994174140068,0.013488551416927673
male2_apologetic_14a_1,0.13010930458345096,-0.18354130649873243,0.006211713761831683,-0.007217164204381224
male2_apologetic_15a_1,0.27086702237562726,-0.2918464542069729,0.02883252194820471,-0.02480785674305218
male2_apologetic_1a_1,-0.21228263311605997,-0.4606743501496667,-0.016181767985751484,-0.011053320044285584
male2_apologetic_2a_1,0.18256645538024327,-0.3283674115917519,0.010920667184740709,-0.006046796829325567
male2_apologetic_3a_1,0.27027995396198723,0.022691273690172396,0.03314292402487036,0.0011561423033555022
male2_apologetic_4a_1,-0.09502141264018724,0.10900537414674417,-0.00852565582143398,0.004343945561890055
male2_apologetic_5a_1,0.017255428665490558,-0.21382890661095508,0.002172290348829438,-0.009986470808683501
male2_apologetic_6a_1,-0.014037696728535894,0.12012819289850973,-0.0010293230164683785,0.004899355316115998
male2_apologetic_7a_1,0.3070275694691721,-0.31197617237208436,0.033256040526281824,-0.00876345897545326
male2_apologetic_8a_1,-0.13950299376128764,0.504306574086924,-0.006251317219010187,0.02394619036367915
male2_apologetic_9a_1,-0.6108991489081905,0.36454023330222785,-0.08742132664935366,0.01476815286074015
male2_confident_10a_1,0.8106173300751632,0.5528470245734222,0.08276914769655133,0.026069921184304717
male2_confident_11a_1,-0.31099279007904934,-0.020812741244337102,-0.04057879605325939,-0.000565946968061594
male2_confident_12a_1,0.28810607639268265,-0.5270868887697698,0.040590988150678055,-0.012845903274951624
male2_confident_13a_1,-0.781203431642164,0.6633369399598107,-0.02733065749263086,0.0201612504666543
