bundle,pearson arousal,pearson valence,ccc arousal,ccc valence
male2_angry_10a_1,-0.3116671824452429,-0.17592953019577925,-0.006950445286827052,-0.007047524047239785
male2_angry_11a_1,0.019182723650451136,0.6157367091237496,0.00013145314131905554,0.011153476037978538
male2_angry_12a_1,-0.2676775555214952,0.12343268101919612,-0.004265657221173305,0.0011011501024594116
male2_angry_13a_1,-0.09324175754675429,0.6375808604052519,-0.0014422212916492577,0.033013109497397136
male2_angry_14a_1,-0.07053329918336855,0.09366425572779671,-0.0018999429874277224,0.003941406453131635
male2_angry_15a_1,-0.483532257653192,0.40419602047212083,-0.007618440837722199,0.009326393718580968
male2_angry_1a_1,0.1412945298055043,0.1343783528618629,0.002350774055707991,0.0017219658639450015
male2_angry_2a_1,0.146154670782235,0.1123956823471379,0.002130899527841877,0.0018075563583108119
male2_angry_3a_1,-0.41686859076118216,0.20479083208710575,-0.004006268218639277,0.11683993294547772
male2_angry_4a_1,0.5339852505793172,0.15038616465808022,0.007092241002688758,0.0016528242269552732
male2_angry_5a_1,0.3024755504284302,-0.23763913392797606,0.005030648737283293,-0.005055623884178806
male2_angry_6a_1,0.49848709931157104,0.025805988854668276,0.008631210261254631,0.0006408660695886269
male2_angry_7a_1,0.5132175928316,0.1489539799762448,0.010460922496251811,0.0012255992206367328
male2_angry_8a_1,-0.10818269710264994,-0.08073614726322932,-0.0010430459154797149,-0.001267500445808497
male2_angry_9a_1,0.43761258957953714,0.6096474657601733,0.004911387073620475,0.012453502239593134
male2_excited_10a_1,-0.5205158892787739,0.1311994092595858,-0.01048295502850832,0.001977805376808952
male2_excited_11a_1,0.20794464449782712,0.5895129403127085,0.006705545814038935,0.014674336898865645
male2_excited_12a_1,-0.21080850347002378,-0.2923145113676424,-0.004961935629362993,-0.0017582425971256904
male2_excited_13a_1,0.6501928800872542,0.5217569382942449,0.013008170178352606,0.0016456112386125051
male2_excited_14a_1,-0.04817261399974287,0.4890502980118897,-0.0014935736817143265,0.0058649379778268765
male2_excited_15a_1,-0.5433293854348429,-0.6631772527464102,-0.015882979847447166,-0.005426880738844521
male2_excited_1a_1,-0.06684106485217074,0.1072800902131118,-0.0010977240640395044,0.0010437687035151685
male2_excited_2a_1,0.23066502049851775,-0.013513215158474791,0.000686625658286325,-0.0001608906102854492
male2_excited_3a_1,0.09929516327532653,0.2150431595073814,0.0010672905227065604,0.0005705451532354119
male2_excited_4a_1,0.6388887707696382,0.042629136078068036,0.005988817297869831,0.0003816278963265842
male2_excited_5a_1,-0.21349446282151804,-0.6672617398739368,-0.0038904975562268924,-0.0020841565405975105
male2_excited_6a_1,0.5898101650554026,-0.03552783128824792,0.007291766298210257,-0.00036143257434359055
male2_excited_7a_1,0.6964863941096454,0.25334186064099135,0.004831614108263087,0.001338899053222024
male2_excited_8a_1,-0.09104772122240243,0.4464762054309637,-0.001205160713006847,0.002167875401525378
male2_excited_9a_1,0.26770728005799616,-0.3261762815796526,0.005501973167193221,-0.007392619089357719
male2_happy_10a_1,0.2511884017987687,0.3212395907270569,0.06349154364617819,0.0028175726216332292
male2_happy_11a_1,0.19600566633004218,-0.13489380143127458,0.023288000705822848,-0.0008596688290411349
male2_happy_12a_1,0.13647074799777745,0.1949401679796139,0.01204984509137156,0.001064990811321327
male2_happy_13a_1,0.6409394658651326,0.5818015918039777,0.12922077723567457,0.005233150404637013
male2_happy_14a_1,0.16079862564923422,-0.10916149645907124,0.03039854908701575,-0.0004504948991201929
male2_happy_15a_1,0.7064110445871858,-0.7007744059351096,0.19012154239601844,-0.0023167008447074937
male2_happy_1a_1,-0.4889594479891759,-0.659095370809523,-0.08125733675929607,-0.0057643510403688055
male2_happy_2a_1,0.026744279978106484,-0.40747803056314646,0.005195556214512367,-0.002776160956433821
male2_happy_3a_1,0.5192171605149347,-0.35009100427317646,0.0919421688094732,-0.002317649222252537
male2_happy_4a_1,0.5390364747354202,0.4488736898911592,0.05109254810944014,0.004761273664021585
male2_happy_5a_1,0.14243441820791664,-0.12021802297424282,0.02100747113079552,-0.0004520998909971805
male2_happy_6a_1,0.4467354429695519,-0.37123242711406873,0.06462083695486848,-0.004095314148614321
male2_happy_7a_1,0.2810687995445465,0.46594136631571753,0.04525929436293695,0.0032478818169056033
male2_happy_8a_1,0.3989041710567728,-0.5900976832623599,0.038614815760492895,-0.005553411098425096
male2_happy_9a_1,0.28096256540871806,0.2753933842131373,0.050677371930087,0.08035654561068473
male2_neutral_10a_1,0.07757982751553462,-0.14362808851422024,0.0037926623324820528,-0.01036902675640454
male2_neutral_11a_1,-0.08582365242055492,0.14922312376307847,-0.0015782351878531606,0.007719740820540567
male2_neutral_12a_1,-0.12628935066236452,-0.5612238432029264,-0.0032557612122975253,-0.042083756069474
male2_neutral_13a_1,0.231572981350407,0.37341611622448617,0.002851255271554068,0.019392697029171634
male2_neutral_14a_1,0.44868669020679736,0.24158807604138963,0.017696843156908025,0.010261093726340762
male2_neutral_15a_1,-0.30679107050579274,0.012843515393813202,-0.006096500892364177,0.0006957565484632948
male2_neutral_1a_1,0.00910729983175382,0.6447659985698105,0.0007689373718383042,0.0658767642246652
male2_neutral_2a_1,0.7011641163248905,-0.27561714980718016,0.03325513518327597,-0.02681237402442025
male2_neutral_3a_1,0.47909000767960536,0.24757679242533376,0.009406302537389118,0.013290337822384101
male2_neutral_4a_1,0.22243184377270359,0.6931944554420207,0.00637084955313312,0.03534304247190977
male2_neutral_5a_1,-0.5006057812365274,-0.4782413648797137,-0.011837453237850239,-0.02660697836101584
male2_neutral_6a_1,-0.2853684127410849,0.1434018286956523,-0.02014506003455521,0.01677743752066688
male2_neutral_7a_1,-0.10640489379026362,-0.1350198203033105,-0.0052201257221896,-0.010454681932918573
male2_neutral_8a_1,-0.8052773306504546,-0.17351256464243445,-0.026728904326834772,-0.03757537617482366
